"raceId","driverId","mean_lap_time","total_pit_stops"
954,3,78962.7,2
954,4,79925.9275362319,1
954,8,78975.9,2
954,13,80248.0571428571,1
954,20,78147.2428571429,2
954,154,80387.5882352941,3
954,807,79407.1884057971,2
954,815,79527.347826087,2
954,817,78984.7142857143,2
954,821,80379.1764705882,2
954,822,78738.8285714286,1
954,825,80705.9117647059,1
954,826,80011.0289855072,2
954,828,80505.0882352941,2
954,830,78833.0857142857,2
954,831,81001.3382352941,2
954,832,79489.6666666667,2
954,836,80820.2352941177,2
954,837,81468.7205882353,2
955,1,110366.68627451,1
955,3,109262.078431373,1
955,4,112829.30952381,2
955,8,109813.098039216,1
955,13,110936.098039216,2
955,18,111317.31372549,2
955,20,109589.450980392,1
955,154,111599.22,2
955,807,110785.764705882,1
955,815,109757,1
955,817,110619.509803922,2
955,821,112178.6,2
955,822,110455.921568627,1
955,825,111834.62,1
955,826,122823.5,1
955,828,112454.08,2
955,830,110648.274509804,2
955,831,111550.64,2
955,832,112991.032258065,2
955,835,112082.4,2
955,836,113486.282051282,1
955,837,113986.979591837,1
956,1,74057.8450704225,4
956,3,74293.1971830986,4
956,4,75722.53125,4
956,8,74142.6901408451,3
956,13,75713.9047619048,4
956,18,74588.9154929577,4
956,154,74616.5492957746,3
956,807,76007.671875,5
956,815,74807.5217391304,4
956,817,74494.1971830986,4
956,821,75166.5571428571,4
956,822,75142.3857142857,4
956,825,75450.0571428571,4
956,828,75505.4571428571,4
956,830,74138.3943661972,3
956,831,75407.3571428571,3
956,832,74725.4507042254,3
956,835,75380.5285714286,4
956,836,75157.6857142857,4
956,837,75526.1285714286,4
957,1,109535.211538462,2
957,3,109668.115384615,2
957,4,112054.764705882,3
957,8,110876.423076923,2
957,13,111700.392156863,3
957,18,111782.274509804,2
957,20,111201.634615385,2
957,154,137194.294117647,2
957,807,111029.673076923,2
957,815,111014.846153846,2
957,817,110039.269230769,2
957,821,112758.764705882,2
957,822,112381.862745098,2
957,825,113837.632653061,3
957,826,111315.980769231,2
957,828,160326.727272727,2
957,830,109693.865384615,2
957,831,112553.450980392,2
957,832,111186.326923077,2
957,835,120840.567567568,3
957,836,169411.166666667,1
957,837,129148.916666667,2
958,1,86144.5,2
958,3,86172.7428571429,2
958,4,87476.3768115942,2
958,8,86845.1285714286,2
958,13,89035.9117647059,2
958,18,89144.2,3
958,20,86547.5428571429,2
958,154,88205.5072463768,2
958,807,87734.9420289855,2
958,815,87949.6811594203,2
958,817,86537.9142857143,2
958,821,88039.5072463768,2
958,822,87632.1739130435,2
958,825,88224.0289855072,2
958,826,88234.4492753623,2
958,828,89361.0441176471,3
958,830,86839.6285714286,2
958,831,88255.7536231884,2
958,832,87526.8405797101,2
958,835,88054.7246376812,2
958,836,89304.5441176471,2
958,837,89774.3382352941,1
959,1,81256.7164179104,3
959,3,81493.2089552239,3
959,4,82872.803030303,3
959,8,81809.2985074627,3
959,13,84630.3611111111,2
959,18,82608.6363636364,3
959,20,81742.8358208955,3
959,154,82924.6212121212,2
959,807,82302.223880597,3
959,815,82704.5151515152,3
959,817,81361.1343283582,3
959,821,82805.9848484848,2
959,822,82680.6212121212,2
959,825,83251.6212121212,2
959,826,83005.5454545455,3
959,828,83966.7846153846,2
959,830,81456.9104477612,3
959,831,84471.5263157895,3
959,832,82967.696969697,3
959,835,84155.9538461538,3
959,836,83830.0461538462,3
959,837,84577.5692307692,3
960,1,143606.636363636,3
960,3,142978.590909091,2
960,4,144329.613636364,2
960,8,144367.431818182,4
960,13,144475.704545455,3
960,20,144010.272727273,3
960,154,144716.636363636,3
960,807,143794.659090909,3
960,815,143902.681818182,3
960,817,143299.340909091,2
960,821,144657.613636364,3
960,822,144345.659090909,3
960,826,144958.068181818,3
960,830,144595.363636364,4
960,831,146593.88372093,3
960,835,145095.977272727,4
960,839,146567,3
961,1,87984.1320754717,1
961,3,87699.7924528302,1
961,4,89975.9615384615,3
961,8,88219.8113207547,2
961,13,88937.8490566038,2
961,18,89465.8846153846,2
961,20,88095.8301886792,2
961,154,89455.2884615385,1
961,807,89183.8679245283,2
961,815,88925.3396226415,2
961,817,88554.4150943396,2
961,821,89854.1923076923,2
961,822,88662.3396226415,2
961,825,91051.6923076923,2
961,826,91658.25,2
961,828,90422.4807692308,1
961,830,88723.1132075472,2
961,831,255096.166666667,3
961,832,90027.3653846154,2
961,835,100509,1
961,836,90848,1
961,839,91458.9607843137,1
962,1,114048.983606557,4
962,3,113917.213114754,3
962,4,115379.475409836,3
962,8,114084.737704918,4
962,13,116120.65,4
962,18,118901.302325581,3
962,20,114371.213114754,3
962,815,115737.901639344,2
962,817,113925.213114754,4
962,821,116096.483333333,3
962,822,120694.257142857,4
962,825,115883.639344262,3
962,826,115746.016393443,3
962,828,117146.1,4
962,830,115084.37704918,4
962,831,116437.216666667,3
962,832,116542.6,4
962,835,116892.066666667,3
962,836,117138.35,3
962,839,119383.644067797,4
963,1,103314.3,1
963,3,104433.785714286,3
963,4,105321.089285714,3
963,8,104670.732142857,3
963,13,106622.927272727,3
963,18,105617.714285714,2
963,807,105479.25,3
963,815,105295.892857143,2
963,817,104156.714285714,2
963,821,107643.076923077,3
963,822,105256.392857143,1
963,825,113059,1
963,826,106839.218181818,3
963,828,106228.963636364,2
963,830,104200.339285714,3
963,831,107996.869565217,1
963,832,105922.392857143,2
963,835,105861.464285714,1
963,836,107296.4,3
963,839,107682.272727273,2
964,1,98285.0754716981,2
964,3,98176.0943396226,2
964,4,100738.923076923,2
964,8,98711.3773584906,2
964,13,100020.679245283,1
964,18,100822.653846154,2
964,20,98558.5283018868,2
964,154,100048.811320755,2
964,807,99292.641509434,2
964,815,99260.9056603774,2
964,817,98816.4905660377,2
964,821,101051.019230769,2
964,822,100031.245283019,1
964,825,100683.115384615,1
964,826,100497.211538462,2
964,828,100697.615384615,1
964,830,98270.0188679245,2
964,831,100992,1
964,832,100755.884615385,2
964,835,100380.980769231,1
964,836,101473.923076923,2
964,839,101092,2
965,1,105225.321428571,2
965,3,105306.035714286,2
965,4,106903.053571429,2
965,8,106651.289473684,3
965,13,107256.127272727,3
965,18,107556.672727273,2
965,20,105995.571428571,3
965,154,107700.327272727,2
965,815,107521.090909091,2
965,817,105576.964285714,2
965,821,110558.9375,1
965,822,108830.309090909,2
965,825,108056.927272727,3
965,826,108135.309090909,1
965,828,108337.963636364,1
965,830,106004.25,2
965,831,108642.945454545,1
965,832,106941.821428571,2
965,835,108250.4,2
965,836,108851.309090909,2
965,839,109564.722222222,3
966,1,84949.323943662,1
966,3,85066.985915493,1
966,4,86877.1285714286,2
966,8,85644.7605633803,2
966,13,86022.6478873239,1
966,18,86756.6,1
966,20,85193.1690140845,1
966,154,87299.1,2
966,807,85778.7746478873,1
966,815,86030.985915493,1
966,817,85243.0985915493,2
966,821,87170.4857142857,2
966,822,85873.4366197183,1
966,825,87160.9714285714,2
966,826,87089.6285714286,2
966,828,86659.7,1
966,830,85179.2253521127,1
966,831,87077.9428571429,1
966,832,87032.3285714286,1
966,835,86965.6714285714,1
966,839,87842.3623188406,1
967,1,152976.549295775,2
967,3,153137.887323944,2
967,4,153602.352112676,3
967,13,183791.956521739,4
967,18,154131.394366197,5
967,20,153347.450704225,3
967,807,153396.647887324,3
967,815,153333.535211268,2
967,817,153405.929577465,5
967,821,166117.816666667,4
967,822,153614.464788732,4
967,825,153702.676056338,4
967,826,153697.563380282,4
967,828,115501.272727273,1
967,830,153279.098591549,5
967,831,153576.830985915,2
967,832,153387.253521127,2
967,835,115275.5,2
967,836,153828.633802817,3
967,839,153621.746478873,2
968,1,106982.054545455,2
968,3,106990.036363636,2
968,4,108071.072727273,2
968,8,107324.163636364,2
968,13,108062.709090909,2
968,20,106997.381818182,2
968,154,108378,2
968,807,107893.218181818,2
968,815,108050.709090909,2
968,817,107078.690909091,2
968,821,108711.381818182,2
968,825,117461.6,1
968,826,111636.928571429,1
968,828,109660.592592593,1
968,830,107012.690909091,1
968,831,109760.037037037,2
968,832,110295.829268293,2
968,835,109818.611111111,3
968,836,109644.055555556,2
968,839,109527.296296296,2
969,1,88800.8245614035,1
969,4,91728.38,1
969,8,89018.6842105263,1
969,13,90088.7368421053,1
969,20,88625.8245614035,1
969,807,91448.6607142857,2
969,815,90492.4821428571,1
969,822,88823.1929824561,1
969,825,93984.7173913044,2
969,826,90758.6785714286,2
969,830,89131.5614035088,1
969,832,90515.5892857143,1
969,838,92705.5818181818,1
969,839,91430.625,1
969,840,92860.525,2
969,841,92441.1818181818,1
970,1,104574.25,4
970,4,111278.272727273,4
970,8,105432.75,4
970,13,107716.109090909,6
970,20,104685.857142857,5
970,154,107259.945454545,5
970,807,107566.363636364,5
970,815,106910.727272727,6
970,817,105396.303571429,4
970,822,105445.821428571,4
970,825,106651.709090909,5
970,826,122014.444444444,4
970,828,108233.745454545,4
970,830,105381.25,4
970,832,105875.910714286,4
970,835,107603.618181818,4
970,838,126416.470588235,4
970,839,107030.327272727,5
970,841,143879.333333333,1
971,1,98947.9649122807,2
971,4,101404.444444444,2
971,8,99225.4210526316,2
971,13,99784.2105263158,2
971,20,98831.1228070175,2
971,154,100144.543859649,2
971,807,100237.929824561,2
971,815,99929.4736842105,2
971,817,99521.4035087719,2
971,822,99188.9649122807,2
971,826,100810.410714286,2
971,828,101414.46,1
971,830,97499.0909090909,1
971,832,99045,1
971,835,100939.928571429,2
971,836,100800.035714286,1
971,839,100510.263157895,2
971,840,100738.916666667,1
972,1,102405.057692308,1
972,8,101918.134615385,1
972,13,103748.568627451,2
972,20,101718.461538462,1
972,807,103556.365384615,1
972,815,103375.596153846,1
972,822,101706.596153846,1
972,825,104572.470588235,1
972,826,104196.431372549,1
972,828,105171.352941176,2
972,830,102868.442307692,1
972,832,104007.117647059,1
972,836,105875.06,2
972,838,105118.941176471,2
972,839,103533.596153846,1
972,840,104117.607843137,1
973,1,87219.6515151515,2
973,4,90263.234375,3
973,13,90348.859375,3
973,20,87272.5303030303,2
973,154,89884.8153846154,2
973,807,89549,2
973,815,89011.6923076923,2
973,817,88368.4393939394,2
973,822,89522.1315789474,1
973,825,90437.421875,3
973,826,89843.7692307692,2
973,828,90084.390625,2
973,832,89638.5538461539,2
973,835,90457.046875,3
973,836,89621.0153846154,1
973,838,90436.8125,1
973,839,89186.1846153846,2
973,840,90529.96875,2
974,1,80771.0384615385,1
974,8,80608.782051282,1
974,13,80817.7564102564,2
974,18,79891.4736842105,2
974,20,80568.4615384615,1
974,154,80801.1538461538,1
974,815,81069.6025641026,3
974,817,80616.4743589744,1
974,822,80639.1923076923,1
974,825,80843.3717948718,2
974,826,81077.2112676056,1
974,828,81110.5714285714,1
974,830,80647.9358974359,2
974,832,80722.7948717949,1
974,835,80859.9615384615,1
974,836,79855.1578947368,1
974,838,81080.5606060606,1
974,839,80872.6282051282,3
974,840,81436.8169014085,2
975,1,79787.9142857143,1
975,4,81305.303030303,1
975,8,80625.5142857143,2
975,20,80300.8714285714,2
975,154,81343.8985507246,1
975,807,80650.4,1
975,815,80366.1428571429,1
975,817,80292.1571428571,1
975,822,80070.5285714286,1
975,825,81365.4927536232,1
975,826,83973.6481481481,2
975,828,81622.0289855072,1
975,835,81359.4637681159,1
975,836,82329.0147058823,2
975,838,81659.3188405797,1
975,839,80369.5714285714,1
975,840,81079.7246376812,1
976,1,145916.882352941,4
976,4,146963.215686275,3
976,8,153760.326086957,4
976,13,188396.52,3
976,20,145912.725490196,4
976,154,149046.98,5
976,807,190867.5,3
976,815,162209.641025641,4
976,817,145795.549019608,4
976,822,145872.098039216,4
976,825,146614.235294118,3
976,828,147595.431372549,3
976,832,146764.176470588,3
976,836,147542.470588235,5
976,838,147602.607843137,4
976,839,146389.62745098,4
976,840,145874.156862745,3
977,1,69238.7746478873,1
977,8,69421.0281690141,1
977,13,70364.6285714286,1
977,20,69143.3943661972,1
977,154,70164.5492957746,1
977,807,70998.1142857143,1
977,815,70245.3571428571,1
977,817,69218.8028169014,1
977,822,69134.1267605634,1
977,826,72388.9705882353,3
977,828,71427.5507246377,1
977,832,71927.9772727273,1
977,835,70629.8857142857,1
977,836,71070.1571428571,1
977,838,70849.1428571429,2
977,839,70351.2714285714,1
977,840,70622.1,1
978,1,95831.9607843137,1
978,4,100933.625,1
978,8,96549.0196078431,2
978,13,97854.58,1
978,20,97674.8823529412,2
978,154,98345.24,2
978,807,97167.431372549,1
978,815,97838.44,1
978,817,97125.1960784314,1
978,822,96107.7058823529,1
978,825,98059.18,1
978,826,98783.8,3
978,828,98546.48,1
978,830,96854.0196078431,2
978,836,98982.12,3
978,838,97933.18,1
978,839,97798.4,1
978,840,98947.52,2
979,1,85708.5428571429,1
979,4,86541.9428571429,1
979,8,85537.4428571429,1
979,20,85524.4714285714,1
979,154,95917.95,1
979,807,87563.9850746269,1
979,814,88969.9833333333,1
979,815,86919.0579710145,1
979,822,85702.5,1
979,825,87147.7536231884,1
979,826,87165.884057971,1
979,828,88666.8088235294,2
979,830,85714.1285714286,1
979,832,86904.0434782609,1
979,835,87172.8260869565,1
979,836,88409.9264705882,2
979,838,87054.2028985507,1
979,839,87045.5797101449,1
979,840,87517.5217391304,1
980,1,115518.636363636,2
980,4,114829.76,1
980,8,115847.522727273,3
980,13,116351.568181818,2
980,20,115572.227272727,2
980,154,116235.75,2
980,807,116156.977272727,2
980,815,117542.952380952,3
980,817,115763.886363636,2
980,822,115892.636363636,2
980,825,117047.318181818,3
980,826,116653.636363636,2
980,828,117102.977272727,3
980,832,116415.159090909,2
980,835,116728.613636364,2
980,838,116815.863636364,2
980,839,116385.772727273,3
980,840,116632.25,2
981,1,85515.320754717,1
981,4,88360.3,1
981,8,86648.9433962264,1
981,13,86927.2830188679,1
981,20,86200.5471698113,1
981,154,88384.3269230769,2
981,807,87782.9038461538,1
981,815,86935.6226415094,1
981,817,86276.358490566,1
981,822,85599.679245283,1
981,825,87713.6153846154,1
981,826,87730.6346153846,1
981,828,90014.7142857143,1
981,830,87513.0384615385,2
981,832,87802.4615384615,1
981,835,89401.4137931034,1
981,836,89055.0196078431,1
981,839,86864.9056603774,1
981,840,86914.4905660377,1
982,1,127647.310344828,4
982,4,164392.375,3
982,13,128449.655172414,6
982,154,128393.551724138,4
982,807,132913.229166667,6
982,815,128084.534482759,5
982,817,127725.017241379,5
982,822,127799.034482759,4
982,825,132380.16,6
982,826,154883.7,3
982,828,139895.771428571,6
982,832,128040.793103448,4
982,835,128117.293103448,5
982,836,133765.321428571,6
982,838,128171.24137931,5
982,839,128419.637931034,6
982,840,128366.206896552,4
983,1,96679.6428571429,1
983,4,99096.4909090909,1
983,13,98746.5454545455,1
983,20,97118.7857142857,1
983,154,99163.4909090909,2
983,807,99300.5818181818,2
983,815,97855.7142857143,1
983,817,96853.7321428571,1
983,822,97451.9821428571,1
983,825,99148.5272727273,1
983,828,100098.351851852,1
983,830,96451.6071428571,1
983,835,99298.4181818182,1
983,836,99457.0363636364,1
983,838,98458.0909090909,1
983,839,99046.6909090909,1
983,840,98633.6909090909,1
983,842,99190.4181818182,1
984,1,99079.1320754717,1
984,4,101072.403846154,1
984,8,99694.641509434,1
984,13,101055.865384615,1
984,154,100775.037735849,1
984,807,100818.2,1
984,815,100426.754716981,1
984,817,99261.7547169811,1
984,822,99278.7547169811,1
984,825,100757.490566038,1
984,830,99101.9811320755,1
984,835,101084.615384615,1
984,836,103479.039215686,3
984,838,101389.076923077,2
984,839,100358.150943396,1
984,840,100663.066666667,2
984,842,101134.596153846,2
985,1,100553.410714286,1
985,4,104177.458333333,1
985,8,100835.178571429,1
985,13,102442.036363636,1
985,20,100734.535714286,2
985,154,103164.127272727,1
985,815,102432.509090909,1
985,817,102939.857142857,1
985,822,101177.821428571,2
985,825,103576.381818182,2
985,826,102553.872727273,1
985,828,103196.418181818,1
985,830,100763.553571429,2
985,832,102213.125,1
985,836,114599.6,1
985,838,102978.4,1
985,839,102178.053571429,1
985,840,102948.527272727,2
985,843,103047.109090909,2
986,1,83363.9428571429,2
986,4,83405.1142857143,1
986,8,82261.3943661972,1
986,13,83469.2142857143,1
986,20,82487.7464788732,2
986,154,84261.8550724638,2
986,807,83697.375,1
986,815,82881.9857142857,2
986,822,81777.8873239437,1
986,825,83355.1857142857,1
986,828,84477.8363636364,1
986,830,81500.7323943662,1
986,832,84603.0847457627,2
986,836,84068.8550724638,1
986,838,83477.5714285714,1
986,839,82819.6428571429,1
986,840,82840.0285714286,1
986,842,83735.5857142857,1
987,1,77348.3098591549,4
987,4,78248.2394366197,4
987,8,77336.0845070423,4
987,13,78241.4647887324,4
987,20,77271.2957746479,4
987,154,79812.2898550725,4
987,807,78626.8571428571,4
987,815,78250.1690140845,4
987,817,77957.0845070423,4
987,822,77310.1971830986,4
987,828,79207.8285714286,4
987,830,77735.2394366197,5
987,832,78720.3714285714,4
987,836,79334.3571428571,3
987,840,80178.6811594203,5
987,842,78958.6,4
987,843,82520.875,4
988,1,102872.018181818,1
988,4,104921.37037037,1
988,8,103626.327272727,1
988,13,104984.388888889,1
988,20,103152.581818182,1
988,154,105131.62962963,1
988,807,104359.545454545,1
988,815,104474.981818182,1
988,817,104707.3,1
988,822,102801.127272727,1
988,825,106081.166666667,1
988,828,106231.962962963,1
988,830,103642.381818182,1
988,832,105183.322580645,1
988,836,106109.092592593,1
988,838,106068.351851852,1
988,839,104599.509090909,1
988,840,106383.407407407,3
988,842,106184.462962963,1
988,843,106148.5,1
989,1,92729.6379310345,1
989,4,93123.6034482759,1
989,8,92751.5862068966,1
989,20,92642.8103448276,1
989,154,91369.9166666667,1
989,807,93206.1034482759,1
989,815,93450,1
989,817,92764.6896551724,1
989,822,93234.8620689655,1
989,825,91430.3181818182,1
989,830,93141.8620689655,1
989,832,93431.1206896552,1
989,838,93244.8965517241,1
989,839,93682.0862068966,1
989,840,93992.6034482759,2
989,843,94662.4385964912,2
989,844,93949,2
990,1,96990.3859649123,1
990,4,98634.8214285714,2
990,8,98106.5428571429,1
990,20,96876.1403508772,1
990,154,99268.6785714286,3
990,807,98613.4035087719,2
990,815,99133.3928571429,2
990,822,96888.4035087719,1
990,825,98192.7368421053,2
990,828,98884.9285714286,1
990,830,136290.666666667,1
990,832,99112.5892857143,2
990,838,98805.875,2
990,839,98994.375,2
990,840,99623.9107142857,2
990,842,97967.9649122807,2
990,843,99133.875,2
990,844,99206.6964285714,2
990,845,99637.0535714286,2
991,1,102738.660714286,1
991,4,102982.482142857,1
991,8,102607.446428571,1
991,20,103065.464285714,1
991,154,103601.357142857,2
991,807,102811.285714286,2
991,815,103234.017857143,2
991,817,102435.357142857,2
991,822,102594.178571429,1
991,825,103142.392857143,1
991,828,103553.285714286,1
991,830,102621.714285714,2
991,832,103073.982142857,2
991,838,103317.017857143,1
991,839,103221.964285714,2
991,840,103426.25,1
991,842,103441.25,2
991,843,104416.823529412,2
991,844,103909.910714286,1
991,845,103475.375,2
992,1,122044.921568627,2
992,4,122259.254901961,2
992,8,122093.156862745,2
992,20,122149.411764706,2
992,154,118206.214285714,2
992,815,122123.823529412,2
992,817,115826.41025641,1
992,822,122967.583333333,1
992,825,122646.156862745,2
992,828,122407.901960784,4
992,830,115820.41025641,1
992,832,122192.274509804,2
992,838,122322.411764706,4
992,840,122290.921568627,2
992,842,122529.62745098,2
992,843,122398.450980392,3
992,844,122224.490196078,2
993,1,86817.7575757576,1
993,4,89046.5846153846,1
993,20,87235.696969697,2
993,815,89540.640625,2
993,817,87576.2121212121,1
993,822,87129.7727272727,1
993,825,88433.9230769231,1
993,828,89904.734375,1
993,830,87224.9242424242,1
993,832,88999.0769230769,1
993,838,92788.2,1
993,839,92885.0526315789,1
993,840,89702.578125,1
993,843,89842.5,2
993,844,89627.390625,1
993,845,91070.0158730159,3
994,1,79382.3076923077,1
994,4,79687.9807692308,1
994,8,79396.5897435897,1
994,20,79258.2435897436,1
994,154,80585.0649350649,2
994,807,79482.641025641,1
994,815,80067.5384615385,1
994,817,79164.1923076923,1
994,822,79405.5,1
994,825,80123.4615384615,1
994,828,80059.8846153846,1
994,830,79488.7692307692,1
994,832,80048.9743589744,1
994,838,80195.3116883117,2
994,839,79467.6153846154,1
994,840,81677.8684210526,3
994,842,79476.1282051282,1
994,843,79637.2714285714,1
994,844,79660.7428571429,1
994,845,80862.7012987013,3
995,1,78425.5294117647,1
995,4,82119.675,1
995,8,78508.25,1
995,20,78108.4852941177,1
995,154,79937.4029850746,1
995,807,79632.1343283582,1
995,815,79981.7014925373,2
995,817,78415.7205882353,1
995,822,78216.9558823529,1
995,825,79981.4328358209,1
995,828,80622.803030303,1
995,830,78231.4264705882,1
995,832,79658.4328358209,1
995,838,80655.1818181818,2
995,839,79715.0746268657,1
995,842,79929.5223880597,1
995,844,79864.1492537313,1
995,845,80886.3939393939,1
996,1,102101.603773585,1
996,4,105281.78,2
996,8,102590.056603774,1
996,20,103270.188679245,2
996,154,104277.134615385,1
996,807,103837.245283019,1
996,817,102757,1
996,822,103622.962264151,2
996,825,103599.037735849,1
996,828,104977.461538462,1
996,830,102235.377358491,1
996,832,103746.58490566,1
996,838,104588.480769231,1
996,840,104788.458333333,1
996,843,105005.807692308,1
996,844,103872.79245283,1
996,845,105232,1
997,1,69929.8709677419,2
997,4,70945.1857142857,1
997,8,69260.9577464789,1
997,20,69284.5774647887,1
997,154,70534.9428571429,1
997,815,70734.9,1
997,817,70269.1320754717,2
997,825,70557.5,1
997,828,71014.4714285714,1
997,830,69239.7746478873,1
997,832,71176.3,2
997,838,72752.1384615385,2
997,839,70713.5,1
997,840,71650.5797101449,2
997,842,71104.5714285714,1
997,844,71006.7,1
997,845,71768.9710144928,2
998,1,101000.923076923,1
998,4,101555.75,2
998,8,101027.615384615,2
998,20,100957.384615385,2
998,154,100463.783783784,1
998,807,101500.076923077,1
998,815,101624.846153846,2
998,817,101140.076923077,2
998,822,101128.211538462,1
998,825,101595.615384615,1
998,828,96574.1935483871,1
998,830,102623.456521739,2
998,832,100469,2
998,838,101645.346153846,2
998,839,101532.961538462,1
998,840,101690.192307692,1
998,842,101613.711538462,2
998,844,95937.5,1
998,845,101882.634615385,1
999,1,82833.5074626866,1
999,4,84813.7846153846,3
999,8,82933.9850746269,2
999,20,79092,1
999,154,83264.4179104478,3
999,807,83230.6567164179,3
999,815,83289.5671641791,1
999,822,82901.1940298507,2
999,825,83354.6865671642,3
999,828,83316.5223880597,1
999,830,82947.7462686567,3
999,832,83327.0746268657,3
999,838,83529.2835820896,2
999,839,83307.3880597015,1
999,840,84084.4339622642,2
999,842,84674.0909090909,2
999,843,83343.9104477612,2
999,844,84701.2424242424,3
999,845,82339.2156862745,2
1000,1,83377.5285714286,1
1000,4,85190.7391304348,1
1000,8,83664.6857142857,2
1000,20,83622.1428571429,1
1000,154,85377.4637681159,1
1000,807,85487.2753623188,2
1000,815,85752.3623188406,1
1000,817,84040.6571428571,1
1000,822,84091.8142857143,1
1000,825,84657.768115942,1
1000,828,86437.1323529412,1
1000,832,85369.9130434783,1
1000,838,85590.0612244898,1
1000,839,85612.0289855072,1
1000,840,86588.5588235294,1
1000,842,84424.2857142857,1
1000,843,85397.1014492754,1
1000,845,86578.1323529412,1
1001,1,114216.75,2
1001,8,149157.875,2
1001,20,113965.363636364,2
1001,154,115918.840909091,2
1001,815,115579.522727273,2
1001,822,115410.931818182,3
1001,825,115957.159090909,2
1001,828,116731.325581395,2
1001,830,114678.363636364,2
1001,832,117020.813953488,2
1001,838,117645.744186047,3
1001,839,115772.636363636,2
1001,840,117128.930232558,2
1001,842,116372,2
1001,843,117500.418604651,2
1001,845,117077.534883721,2
1002,1,87065.7358490566,1
1002,8,87229.9811320755,1
1002,20,87370.4716981132,2
1002,154,88128.3773584906,1
1002,807,89199.2884615385,2
1002,815,88172.8679245283,1
1002,817,91698.6956521739,1
1002,822,87331.1320754717,1
1002,825,90348.5,1
1002,828,89310.5384615385,2
1002,830,87314.9433962264,1
1002,832,88540.0754716981,1
1002,838,89176.8269230769,1
1002,839,88155.5660377358,1
1002,840,88754.3269230769,1
1002,842,89250.6346153846,1
1002,844,88966.3076923077,1
1002,845,88858.7692307692,1
1003,1,109370.672131148,1
1003,4,111059.37704918,1
1003,8,110239.540983607,1
1003,20,110025.508196721,1
1003,154,112370.95,1
1003,807,112017.583333333,1
1003,815,112818.183333333,3
1003,817,110255.62295082,1
1003,822,110221.983606557,1
1003,825,113372.711864407,3
1003,828,112247.133333333,1
1003,830,109517.573770492,1
1003,832,111551.316666667,1
1003,838,112260.15,1
1003,840,112454.233333333,1
1003,842,112404.183333333,1
1003,843,113062.533333333,2
1003,844,111788.8,1
1003,845,114419.338983051,2
1004,1,98965.679245283,1
1004,4,102381.826923077,1
1004,8,99277.8113207547,1
1004,20,99106.9433962264,1
1004,154,101586.980769231,1
1004,807,101668.192307692,1
1004,815,101286,1
1004,817,100483.622641509,1
1004,822,99013.6981132075,1
1004,825,101130.403846154,1
1004,828,102009,2
1004,830,99550.8867924528,1
1004,832,103044.470588235,1
1004,838,102963.745098039,1
1004,839,101207.480769231,1
1004,840,102399.807692308,1
1004,843,125453.25,1
1004,844,100822.094339623,1
1004,845,103067.196078431,1
1005,1,98812.4905660377,1
1005,4,101560.346153846,1
1005,8,99774.7169811321,1
1005,20,100130.849056604,1
1005,154,100457.735849057,1
1005,807,103394.162162162,1
1005,815,100310.20754717,1
1005,817,99180.320754717,1
1005,822,99056.2452830189,1
1005,825,126835.375,1
1005,828,101543.576923077,1
1005,830,99082.2075471698,1
1005,832,100886.615384615,1
1005,838,101576.269230769,1
1005,839,100473.905660377,1
1005,840,101712.442307692,2
1005,842,101133.75,1
1005,843,101553.923076923,1
1005,844,103086.789473684,2
1005,845,101622.230769231,2
1006,1,101089.017857143,2
1006,8,101047.196428571,1
1006,20,101372.589285714,1
1006,154,139512.5,1
1006,807,102604.517857143,1
1006,815,102852.196428571,1
1006,822,101489.053571429,1
1006,825,102844.642857143,1
1006,828,103477.890909091,1
1006,830,101070.071428571,1
1006,832,102743.517857143,1
1006,838,103503.036363636,2
1006,839,102820.196428571,1
1006,840,105194.333333333,3
1006,842,103924.018181818,2
1006,843,103454.454545455,1
1006,844,106216.580645161,1
1006,845,104147.981818182,2
1007,1,84332.2394366197,2
1007,8,83926.2676056338,1
1007,20,83467.1408450704,2
1007,154,86927.3823529412,2
1007,807,85924.3188405797,1
1007,815,87607.1842105263,1
1007,817,83160.4754098361,1
1007,822,84592.1428571429,3
1007,825,86836.5652173913,1
1007,828,86549.2028985507,1
1007,830,83223.2535211268,2
1007,832,85687.1071428571,1
1007,838,86393.6956521739,1
1007,839,86632.2028985507,2
1007,840,86678.5652173913,2
1007,842,86566.4057971015,2
1007,843,86657.9130434783,2
1007,844,86091.9130434783,1
1007,845,86690.4637681159,1
1008,1,73648.8169014085,1
1008,4,75977.6956521739,2
1008,8,73715.9154929577,1
1008,20,74029.0563380282,2
1008,154,74370.3661971831,1
1008,815,74826.9428571429,1
1008,817,73721.9577464789,1
1008,822,73971.9577464789,2
1008,825,74393.2816901409,1
1008,828,79128.35,1
1008,830,73669.5070422535,1
1008,832,75562.2142857143,2
1008,838,75633.3142857143,1
1008,839,75652.1571428571,2
1008,840,76292.4057971015,2
1008,842,75611.4,1
1008,843,75549.9142857143,1
1008,844,74271.338028169,1
1008,845,76028.6956521739,1
1009,1,108734.218181818,1
1009,4,111264.185185185,1
1009,20,108781.145454545,1
1009,154,111187.777777778,1
1009,815,110393.763636364,1
1009,817,109013.836363636,1
1009,822,109606.163636364,2
1009,825,111216.203703704,1
1009,830,108965.236363636,1
1009,832,110053.272727273,1
1009,838,111702.685185185,1
1009,839,112403.295454545,1
1009,840,111690.018518519,1
1009,842,112380.804347826,1
1009,843,111667.5,1
